#
#        (__)
#        (___)_o   <-- Chicken wing of insight, a gift from wonderingabout
#
# Auto-generated XML deep duplication scan report.
# Created: 20250622_113051
#
# Text art authored by becomingthrough (ChatGPT)
# Signature formatting converted to # style by wonderingabout and becomingthrough
#




















[DUPLICATE] File: Art\CIV4ArtDefines_Building.xml | Path: Civ4ArtDefines/BuildingArtInfos | Tag: <BuildingArtInfo> | Line: 10 | Field: Type | Value: 'ART_DEF_BUILDING_MONUMENT'
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''
[DUPLICATE] File: GameInfo\CIV4DiplomacyInfos.xml | Path: Civ4DiplomacyInfos/DiplomacyInfos/DiplomacyInfo/Responses | Tag: <Response> | Line: 11 | Field: Civilizations | Value: ''














[DUPLICATE] File: GameInfo\CIV4HandicapInfo.xml | Path: Civ4HandicapInfo/HandicapInfos/HandicapInfo/Goodies | Tag: <GoodyType> | Line: 170 | Field: TEXT | Value: 'GOODY_HIGH_GOLD'
[DUPLICATE] File: GameInfo\CIV4HandicapInfo.xml | Path: Civ4HandicapInfo/HandicapInfos/HandicapInfo/Goodies | Tag: <GoodyType> | Line: 170 | Field: TEXT | Value: 'GOODY_HIGH_GOLD'
[DUPLICATE] File: GameInfo\CIV4HandicapInfo.xml | Path: Civ4HandicapInfo/HandicapInfos/HandicapInfo/Goodies | Tag: <GoodyType> | Line: 170 | Field: TEXT | Value: 'GOODY_HIGH_GOLD'
[DUPLICATE] File: GameInfo\CIV4HandicapInfo.xml | Path: Civ4HandicapInfo/HandicapInfos/HandicapInfo/Goodies | Tag: <GoodyType> | Line: 170 | Field: TEXT | Value: 'GOODY_LOW_GOLD'
[DUPLICATE] File: GameInfo\CIV4HandicapInfo.xml | Path: Civ4HandicapInfo/HandicapInfos/HandicapInfo/Goodies | Tag: <GoodyType> | Line: 170 | Field: TEXT | Value: 'GOODY_WARRIOR'
[DUPLICATE] File: GameInfo\CIV4HandicapInfo.xml | Path: Civ4HandicapInfo/HandicapInfos/HandicapInfo/Goodies | Tag: <GoodyType> | Line: 170 | Field: TEXT | Value: 'GOODY_WORKER'
[DUPLICATE] File: GameInfo\CIV4HandicapInfo.xml | Path: Civ4HandicapInfo/HandicapInfos/HandicapInfo/Goodies | Tag: <GoodyType> | Line: 170 | Field: TEXT | Value: 'GOODY_TECH'
[DUPLICATE] File: GameInfo\CIV4HandicapInfo.xml | Path: Civ4HandicapInfo/HandicapInfos/HandicapInfo/Goodies | Tag: <GoodyType> | Line: 170 | Field: TEXT | Value: 'GOODY_TECH'
[DUPLICATE] File: GameInfo\CIV4HandicapInfo.xml | Path: Civ4HandicapInfo/HandicapInfos/HandicapInfo/Goodies | Tag: <GoodyType> | Line: 170 | Field: TEXT | Value: 'GOODY_TECH'
[DUPLICATE] File: GameInfo\CIV4HandicapInfo.xml | Path: Civ4HandicapInfo/HandicapInfos/HandicapInfo/Goodies | Tag: <GoodyType> | Line: 170 | Field: TEXT | Value: 'GOODY_HIGH_GOLD'
[DUPLICATE] File: GameInfo\CIV4HandicapInfo.xml | Path: Civ4HandicapInfo/HandicapInfos/HandicapInfo/Goodies | Tag: <GoodyType> | Line: 170 | Field: TEXT | Value: 'GOODY_HIGH_GOLD'
[DUPLICATE] File: GameInfo\CIV4HandicapInfo.xml | Path: Civ4HandicapInfo/HandicapInfos/HandicapInfo/Goodies | Tag: <GoodyType> | Line: 170 | Field: TEXT | Value: 'GOODY_LOW_GOLD'
[DUPLICATE] File: GameInfo\CIV4HandicapInfo.xml | Path: Civ4HandicapInfo/HandicapInfos/HandicapInfo/Goodies | Tag: <GoodyType> | Line: 170 | Field: TEXT | Value: 'GOODY_WARRIOR'
[DUPLICATE] File: GameInfo\CIV4HandicapInfo.xml | Path: Civ4HandicapInfo/HandicapInfos/HandicapInfo/Goodies | Tag: <GoodyType> | Line: 170 | Field: TEXT | Value: 'GOODY_WORKER'
[DUPLICATE] File: GameInfo\CIV4HandicapInfo.xml | Path: Civ4HandicapInfo/HandicapInfos/HandicapInfo/Goodies | Tag: <GoodyType> | Line: 170 | Field: TEXT | Value: 'GOODY_TECH'
[DUPLICATE] File: GameInfo\CIV4HandicapInfo.xml | Path: Civ4HandicapInfo/HandicapInfos/HandicapInfo/Goodies | Tag: <GoodyType> | Line: 170 | Field: TEXT | Value: 'GOODY_TECH'
[DUPLICATE] File: GameInfo\CIV4HandicapInfo.xml | Path: Civ4HandicapInfo/HandicapInfos/HandicapInfo/Goodies | Tag: <GoodyType> | Line: 170 | Field: TEXT | Value: 'GOODY_TECH'
[DUPLICATE] File: GameInfo\CIV4HandicapInfo.xml | Path: Civ4HandicapInfo/HandicapInfos/HandicapInfo/Goodies | Tag: <GoodyType> | Line: 170 | Field: TEXT | Value: 'GOODY_HIGH_GOLD'
[DUPLICATE] File: GameInfo\CIV4HandicapInfo.xml | Path: Civ4HandicapInfo/HandicapInfos/HandicapInfo/Goodies | Tag: <GoodyType> | Line: 170 | Field: TEXT | Value: 'GOODY_HIGH_GOLD'
[DUPLICATE] File: GameInfo\CIV4HandicapInfo.xml | Path: Civ4HandicapInfo/HandicapInfos/HandicapInfo/Goodies | Tag: <GoodyType> | Line: 170 | Field: TEXT | Value: 'GOODY_LOW_GOLD'
[DUPLICATE] File: GameInfo\CIV4HandicapInfo.xml | Path: Civ4HandicapInfo/HandicapInfos/HandicapInfo/Goodies | Tag: <GoodyType> | Line: 170 | Field: TEXT | Value: 'GOODY_MAP'
[DUPLICATE] File: GameInfo\CIV4HandicapInfo.xml | Path: Civ4HandicapInfo/HandicapInfos/HandicapInfo/Goodies | Tag: <GoodyType> | Line: 170 | Field: TEXT | Value: 'GOODY_WARRIOR'
[DUPLICATE] File: GameInfo\CIV4HandicapInfo.xml | Path: Civ4HandicapInfo/HandicapInfos/HandicapInfo/Goodies | Tag: <GoodyType> | Line: 170 | Field: TEXT | Value: 'GOODY_TECH'
[DUPLICATE] File: GameInfo\CIV4HandicapInfo.xml | Path: Civ4HandicapInfo/HandicapInfos/HandicapInfo/Goodies | Tag: <GoodyType> | Line: 170 | Field: TEXT | Value: 'GOODY_TECH'
[DUPLICATE] File: GameInfo\CIV4HandicapInfo.xml | Path: Civ4HandicapInfo/HandicapInfos/HandicapInfo/Goodies | Tag: <GoodyType> | Line: 170 | Field: TEXT | Value: 'GOODY_TECH'
[DUPLICATE] File: GameInfo\CIV4HandicapInfo.xml | Path: Civ4HandicapInfo/HandicapInfos/HandicapInfo/Goodies | Tag: <GoodyType> | Line: 170 | Field: TEXT | Value: 'GOODY_HIGH_GOLD'
[DUPLICATE] File: GameInfo\CIV4HandicapInfo.xml | Path: Civ4HandicapInfo/HandicapInfos/HandicapInfo/Goodies | Tag: <GoodyType> | Line: 170 | Field: TEXT | Value: 'GOODY_LOW_GOLD'
[DUPLICATE] File: GameInfo\CIV4HandicapInfo.xml | Path: Civ4HandicapInfo/HandicapInfos/HandicapInfo/Goodies | Tag: <GoodyType> | Line: 170 | Field: TEXT | Value: 'GOODY_LOW_GOLD'
[DUPLICATE] File: GameInfo\CIV4HandicapInfo.xml | Path: Civ4HandicapInfo/HandicapInfos/HandicapInfo/Goodies | Tag: <GoodyType> | Line: 170 | Field: TEXT | Value: 'GOODY_TECH'
[DUPLICATE] File: GameInfo\CIV4HandicapInfo.xml | Path: Civ4HandicapInfo/HandicapInfos/HandicapInfo/Goodies | Tag: <GoodyType> | Line: 170 | Field: TEXT | Value: 'GOODY_MAP'
[DUPLICATE] File: GameInfo\CIV4HandicapInfo.xml | Path: Civ4HandicapInfo/HandicapInfos/HandicapInfo/Goodies | Tag: <GoodyType> | Line: 170 | Field: TEXT | Value: 'GOODY_WARRIOR'
[DUPLICATE] File: GameInfo\CIV4HandicapInfo.xml | Path: Civ4HandicapInfo/HandicapInfos/HandicapInfo/Goodies | Tag: <GoodyType> | Line: 170 | Field: TEXT | Value: 'GOODY_EXPERIENCE'
[DUPLICATE] File: GameInfo\CIV4HandicapInfo.xml | Path: Civ4HandicapInfo/HandicapInfos/HandicapInfo/Goodies | Tag: <GoodyType> | Line: 170 | Field: TEXT | Value: 'GOODY_TECH'
[DUPLICATE] File: GameInfo\CIV4HandicapInfo.xml | Path: Civ4HandicapInfo/HandicapInfos/HandicapInfo/Goodies | Tag: <GoodyType> | Line: 170 | Field: TEXT | Value: 'GOODY_TECH'
[DUPLICATE] File: GameInfo\CIV4HandicapInfo.xml | Path: Civ4HandicapInfo/HandicapInfos/HandicapInfo/Goodies | Tag: <GoodyType> | Line: 170 | Field: TEXT | Value: 'GOODY_BARBARIANS_WEAK'
[DUPLICATE] File: GameInfo\CIV4HandicapInfo.xml | Path: Civ4HandicapInfo/HandicapInfos/HandicapInfo/Goodies | Tag: <GoodyType> | Line: 170 | Field: TEXT | Value: 'GOODY_LOW_GOLD'
[DUPLICATE] File: GameInfo\CIV4HandicapInfo.xml | Path: Civ4HandicapInfo/HandicapInfos/HandicapInfo/Goodies | Tag: <GoodyType> | Line: 170 | Field: TEXT | Value: 'GOODY_LOW_GOLD'
[DUPLICATE] File: GameInfo\CIV4HandicapInfo.xml | Path: Civ4HandicapInfo/HandicapInfos/HandicapInfo/Goodies | Tag: <GoodyType> | Line: 170 | Field: TEXT | Value: 'GOODY_LOW_GOLD'
[DUPLICATE] File: GameInfo\CIV4HandicapInfo.xml | Path: Civ4HandicapInfo/HandicapInfos/HandicapInfo/Goodies | Tag: <GoodyType> | Line: 170 | Field: TEXT | Value: 'GOODY_MAP'
[DUPLICATE] File: GameInfo\CIV4HandicapInfo.xml | Path: Civ4HandicapInfo/HandicapInfos/HandicapInfo/Goodies | Tag: <GoodyType> | Line: 170 | Field: TEXT | Value: 'GOODY_WARRIOR'
[DUPLICATE] File: GameInfo\CIV4HandicapInfo.xml | Path: Civ4HandicapInfo/HandicapInfos/HandicapInfo/Goodies | Tag: <GoodyType> | Line: 170 | Field: TEXT | Value: 'GOODY_EXPERIENCE'
[DUPLICATE] File: GameInfo\CIV4HandicapInfo.xml | Path: Civ4HandicapInfo/HandicapInfos/HandicapInfo/Goodies | Tag: <GoodyType> | Line: 170 | Field: TEXT | Value: 'GOODY_TECH'
[DUPLICATE] File: GameInfo\CIV4HandicapInfo.xml | Path: Civ4HandicapInfo/HandicapInfos/HandicapInfo/Goodies | Tag: <GoodyType> | Line: 170 | Field: TEXT | Value: 'GOODY_TECH'
[DUPLICATE] File: GameInfo\CIV4HandicapInfo.xml | Path: Civ4HandicapInfo/HandicapInfos/HandicapInfo/Goodies | Tag: <GoodyType> | Line: 170 | Field: TEXT | Value: 'GOODY_TECH'
[DUPLICATE] File: GameInfo\CIV4HandicapInfo.xml | Path: Civ4HandicapInfo/HandicapInfos/HandicapInfo/Goodies | Tag: <GoodyType> | Line: 170 | Field: TEXT | Value: 'GOODY_BARBARIANS_WEAK'
[DUPLICATE] File: GameInfo\CIV4HandicapInfo.xml | Path: Civ4HandicapInfo/HandicapInfos/HandicapInfo/Goodies | Tag: <GoodyType> | Line: 170 | Field: TEXT | Value: 'GOODY_BARBARIANS_WEAK'
[DUPLICATE] File: GameInfo\CIV4HandicapInfo.xml | Path: Civ4HandicapInfo/HandicapInfos/HandicapInfo/Goodies | Tag: <GoodyType> | Line: 170 | Field: TEXT | Value: 'GOODY_LOW_GOLD'
[DUPLICATE] File: GameInfo\CIV4HandicapInfo.xml | Path: Civ4HandicapInfo/HandicapInfos/HandicapInfo/Goodies | Tag: <GoodyType> | Line: 170 | Field: TEXT | Value: 'GOODY_LOW_GOLD'
[DUPLICATE] File: GameInfo\CIV4HandicapInfo.xml | Path: Civ4HandicapInfo/HandicapInfos/HandicapInfo/Goodies | Tag: <GoodyType> | Line: 170 | Field: TEXT | Value: 'GOODY_MAP'
[DUPLICATE] File: GameInfo\CIV4HandicapInfo.xml | Path: Civ4HandicapInfo/HandicapInfos/HandicapInfo/Goodies | Tag: <GoodyType> | Line: 170 | Field: TEXT | Value: 'GOODY_WARRIOR'
[DUPLICATE] File: GameInfo\CIV4HandicapInfo.xml | Path: Civ4HandicapInfo/HandicapInfos/HandicapInfo/Goodies | Tag: <GoodyType> | Line: 170 | Field: TEXT | Value: 'GOODY_EXPERIENCE'
[DUPLICATE] File: GameInfo\CIV4HandicapInfo.xml | Path: Civ4HandicapInfo/HandicapInfos/HandicapInfo/Goodies | Tag: <GoodyType> | Line: 170 | Field: TEXT | Value: 'GOODY_TECH'
[DUPLICATE] File: GameInfo\CIV4HandicapInfo.xml | Path: Civ4HandicapInfo/HandicapInfos/HandicapInfo/Goodies | Tag: <GoodyType> | Line: 170 | Field: TEXT | Value: 'GOODY_TECH'
[DUPLICATE] File: GameInfo\CIV4HandicapInfo.xml | Path: Civ4HandicapInfo/HandicapInfos/HandicapInfo/Goodies | Tag: <GoodyType> | Line: 170 | Field: TEXT | Value: 'GOODY_BARBARIANS_WEAK'
[DUPLICATE] File: GameInfo\CIV4HandicapInfo.xml | Path: Civ4HandicapInfo/HandicapInfos/HandicapInfo/Goodies | Tag: <GoodyType> | Line: 170 | Field: TEXT | Value: 'GOODY_BARBARIANS_WEAK'
[DUPLICATE] File: GameInfo\CIV4HandicapInfo.xml | Path: Civ4HandicapInfo/HandicapInfos/HandicapInfo/Goodies | Tag: <GoodyType> | Line: 170 | Field: TEXT | Value: 'GOODY_BARBARIANS_WEAK'
